endTime,artistName,trackName,msPlayed
2022-03-31 23:37,tobi lou,I Was Sad Last Night I'm OK Now,190560
2022-03-31 23:40,Aminé,Charmander,131883
2022-03-31 23:42,Doja Cat,Woman,172626
2022-03-31 23:44,"Tyler, The Creator",NEW MAGIC WAND,78008
2022-03-31 23:48,Glass Animals,Take A Slice,229717
2022-03-31 23:50,Dominic Fike,Why,139906
2022-03-31 23:53,The Killers,Somebody Told Me,197160
2022-03-31 23:55,JVKE,this is what falling in love feels like,120308
2022-03-31 23:59,MGMT,Electric Feel,229640
2022-04-01 00:04,Outkast,Ms. Jackson,270506
2022-04-01 00:07,The Killers,Mr. Brightside,222586
2022-04-01 00:11,K.Flay,High Enough,231600
2022-04-01 00:14,Ian Hugel,SUMMER GIRL,168384
2022-04-01 00:14,Flume,Rushing Back,5049
2022-04-01 00:18,Rex Orange County,Sunflower,252230
2022-04-01 00:22,Arctic Monkeys,505,253586
2022-04-01 00:25,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2022-04-01 00:29,Neon Trees,Animal,212293
2022-04-01 00:30,Goody Grace,North (feat. Juicy J),49965
2022-04-01 00:35,The Strokes,The Adults Are Talking,309053
2022-04-01 01:32,BØRNS,Electric Love,69376
2022-04-01 01:33,Yuji Nomi,The World Emporium,67426
2022-04-01 01:41,Joe Hisaishi,The Boy Who Swallowed a Star,449840
2022-04-01 01:42,Joe Hisaishi,A Journey (Caproni Retires),79813
2022-04-01 01:46,Joe Hisaishi,The Sixth Station,218240
2022-04-01 01:49,Joe Hisaishi,One Summer Day,189800
2022-04-01 01:52,Joe Hisaishi,Ashitaka and San,192506
2022-04-01 01:54,Joe Hisaishi,A Journey (A Parting),78360
2022-04-01 01:55,Joe Hisaishi,The House At Swamp Bottom,89773
2022-04-01 01:56,Takatsugu Muramatsu,Sketching on the Boat,42946
2022-04-01 01:58,Yuji Nomi,Talking with Cats,100333
2022-04-01 02:01,Yomiuri Nippon Symphony Orchestra,The Oiwa Home,215720
2022-04-01 02:02,Joe Hisaishi,Porco e Bella,66160
2022-04-01 02:05,Yuji Nomi,At the Crossroads,137400
2022-04-01 02:09,Yuji Nomi,Reminiscence,248733
2022-04-01 02:12,Yuji Nomi,A Hilly Town,193026
2022-04-01 02:14,Joe Hisaishi,Departure -To the West-,152973
2022-04-01 02:16,Joe Hisaishi,A Journey (The Wedding),116960
2022-04-01 02:20,Joe Hisaishi,A Journey (A Kingdom of Dreams),215733
2022-04-01 02:21,Yuji Nomi,Feeling Down After School,75266
2022-04-01 02:24,Tamiya Terashima,Men of the Earth,190333
2022-04-01 02:27,Joe Hisaishi,Un Unusual Painting,142093
2022-04-01 02:30,Joe Hisaishi,The Flower Garden,178506
2022-04-01 02:31,Joe Hisaishi,Nahoko (Her Destiny),45866
2022-04-01 02:32,Joe Hisaishi,A Shooting Star,97480
2022-04-01 02:35,Yuji Nomi,Engelszimmer,122466
2022-04-01 02:38,Yuji Nomi,Flowing Clouds Atop the Shining Hills,203160
2022-04-01 02:39,Yuji Nomi,The Elf Queen,60466
2022-04-01 02:42,Joe Hisaishi,Night Signals,157093
2022-04-01 02:44,Yuji Nomi,Starry Night Sky,130066
2022-04-01 02:46,Joe Hisaishi,A Walk in the Skies,134813
2022-04-01 02:48,John Powell,Romantic Flight - From How To Train Your Dragon Music From The Motion Picture,116480
2022-04-01 02:49,Alexandre Desplat,Mr. Fox in the Fields,62520
2022-04-01 02:52,SEATTLEMUSIC,The Forgotten Robot Soldier,159886
2022-04-01 02:56,BROCKHAMPTON,1999 WILDFIRE,251250
2022-04-01 03:01,Requiem Inc.,SPF10,255059
2022-04-01 03:03,Hozier,Arsonist's Lullabye,91538
2022-04-01 16:19,Flume,Rushing Back,2325
2022-04-01 16:23,Frank Ocean,Lost,234093
2022-04-01 16:26,The Neighbourhood,Cherry Flavoured,208453
2022-04-01 16:30,Gym Class Heroes,Cupid's Chokehold / Breakfast in America,243773
2022-04-01 16:57,Cherub,Doses & Mimosas,323253
2022-04-01 16:59,Coldplay,Hymn for the Weekend,75695
2022-04-01 18:06,Coldplay,Hymn for the Weekend,182574
2022-04-01 18:08,Mac Miller,Live Free,158205
2022-04-01 18:09,Mother Mother,Hayloft (Burning Barn Acoustic),44030
2022-04-01 18:12,Mother Mother,Hayloft,181680
2022-04-01 18:17,Mother Mother,Burning Pile,262173
2022-04-01 18:17,Mother Mother,Hayloft II,54146
2022-04-01 18:20,Mother Mother,Verbatim,168320
2022-04-01 18:24,Mother Mother,Arms Tonite,216666
2022-04-01 18:27,Mother Mother,Problems,207533
2022-04-01 18:30,Mother Mother,It's Alright,175000
2022-04-01 18:34,Mother Mother,Oh Ana,197080
2022-04-01 18:38,Mother Mother,Little Pistol,268693
2022-04-01 18:41,Mother Mother,Back In School,193720
2022-04-01 18:45,Mother Mother,Oleander,200600
2022-04-01 18:48,Mother Mother,Bit By Bit,198333
2022-04-01 18:51,Mother Mother,Back To Life,165026
2022-04-01 18:54,Mother Mother,Body,213573
2022-04-01 18:57,Mother Mother,The Stand,176506
2022-04-01 19:02,Mother Mother,Infinitesimal,143410
2022-04-01 20:12,Mother Mother,Infinitesimal,11990
2022-04-01 20:15,Florence + The Machine,My Love - Dave Glass Animals Remix,210757
2022-04-01 20:20,Florence + The Machine,King,280130
2022-04-01 20:24,Hozier,From Eden,222426
2022-04-01 20:27,HAIM,Hallelujah - Bonus Track,190933
2022-04-01 20:31,Lorde,Mood Ring,225862
2022-04-01 20:33,The Naked And Famous,Girls Like You,141496
2022-04-01 20:37,Florence + The Machine,Third Eye,260192
2022-04-01 20:38,Amy Winehouse,Tears Dry On Their Own,11807
2022-04-01 20:41,Hozier,Someone New,222813
2022-04-01 20:44,HAIM,Lost Track,142133
2022-04-01 20:47,MARINA,Shampain,191813
2022-04-01 20:52,Florence + The Machine,Shake It Out,277720
2022-04-01 20:56,Lorde,The Louvre,271088
2022-04-01 20:57,MUNA,Silk Chiffon,35181
2022-04-01 21:27,Lizzo,Truth Hurts,173325
2022-04-01 21:32,Lizzo,Rumors (feat. Cardi B),172832
2022-04-01 21:34,Lizzo,Juice,116529
2022-04-01 22:19,Kanye West,Homecoming,15046
2022-04-01 22:24,Doja Cat,Freak,282586
2022-04-01 22:30,Childish Gambino,Me and Your Mama,379226
2022-04-01 22:31,Childish Gambino,Heartbeat,86344
2022-04-01 23:57,Childish Gambino,Heartbeat,4040
2022-04-02 00:00,Childish Gambino,3005,234215
2022-04-02 00:04,Childish Gambino,Bonfire,192946
2022-04-02 00:05,Childish Gambino,II. Worldstar,61012
2022-04-02 00:08,Childish Gambino,I.Crawl,209473
2022-04-02 00:13,Childish Gambino,IV. Sweatpants,292971
2022-04-02 00:14,StarBoi3,Dick (feat. Doja Cat),44731
2022-04-02 00:17,Kevin Gates,Me Too,25704
2022-04-02 00:17,Kevin Gates,Thinking with My Dick (feat. Juicy J),165314
2022-04-02 00:17,Mac Miller,Knock Knock,6130
2022-04-02 00:19,Doja Cat,Get Into It (Yuh),94923
2022-04-02 00:47,Childish Gambino,IV. Sweatpants,176857
2022-04-02 00:48,Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",1160
2022-04-02 00:51,Childish Gambino,I.Crawl,209473
2022-04-02 00:55,Childish Gambino,II. Worldstar,177996
2022-04-02 20:47,Harry Styles,As It Was,21141
2022-04-02 23:14,Childish Gambino,I.Crawl,22855
2022-04-02 23:14,Harry Styles,As It Was,148449
2022-04-02 23:19,Childish Gambino,II. Worldstar,244651
2022-04-02 23:29,Childish Gambino,IV. Sweatpants,180675
2022-04-02 23:32,Harry Styles,Canyon Moon,189786
2022-04-02 23:32,Florence + The Machine,My Love,27539
2022-04-02 23:34,Rejjie Snow,Egyptian Luvr,72469
2022-04-03 05:42,Rejjie Snow,Egyptian Luvr,4179
2022-04-03 05:42,Tame Impala,Eventually,22639
2022-04-03 05:44,The Lonely Island,Sax Man,100867
2022-04-03 05:45,The Lonely Island,I Just Had Sex,41076
2022-04-03 05:45,The Lonely Island,I'm On A Boat,5061
2022-04-03 05:47,Childish Gambino,Les,102701
2022-04-03 05:49,Childish Gambino,Heartbeat,11911
2022-04-03 05:52,Childish Gambino,Bonfire,192946
2022-04-03 05:55,Childish Gambino,IV. Sweatpants,180675
2022-04-03 05:55,Childish Gambino,IV. Sweatpants,14497
2022-04-03 05:59,BROCKHAMPTON,1999 WILDFIRE,251250
2022-04-03 06:15,Aminé,Spice Girl,7686
2022-04-03 18:03,Harry Styles,As It Was,167303
2022-04-03 18:43,Harry Styles,To Be So Lonely,192080
2022-04-03 18:43,FINNEAS,Naked,42644
2022-04-04 01:38,FINNEAS,Naked,124397
2022-04-04 01:41,Pharrell Williams,Just a Cloud Away,176078
2022-04-04 01:46,Florence + The Machine,Dog Days Are Over,251840
2022-04-04 01:48,Hozier,Jackie and Wilson,122651
2022-04-04 02:44,Hozier,Jackie and Wilson,100460
2022-04-04 02:48,Dirty Heads,Stand Tall,191280
2022-04-04 02:52,Sugar Ray,Into Yesterday,232936
2022-04-04 16:53,Sugar Ray,Into Yesterday,255136
2022-04-04 16:55,Dynamicduo,AEAO,92936
2022-04-04 16:59,girl in red,midnight love,193928
2022-04-04 17:01,ROLE MODEL,forever&more,111357
2022-04-04 18:28,Lorde,Perfect Places,221874
2022-04-04 18:31,Why Don't We,Lotus Inn,195868
2022-04-04 18:34,ROLE MODEL,say it first,159480
2022-04-04 18:35,BANNERS,Someone To You,60243
2022-04-04 18:56,Miley Cyrus,Heart Of Glass (Live from the iHeart Festival),40590
2022-04-04 18:56,BANNERS,Someone To You,6620
2022-04-04 18:56,Blondie,Heart Of Glass,11080
2022-04-04 20:03,Blondie,Heart Of Glass,20820
2022-04-04 20:03,Blondie,Heart Of Glass,218351
2022-04-04 20:12,Harry Styles,She,362653
2022-04-04 20:15,The Neighbourhood,Stargazing,217026
2022-04-04 20:19,Harry Styles,Sweet Creature,224866
2022-04-04 20:23,Harry Styles,As It Was,167303
2022-04-04 20:26,ROLE MODEL,that's just how it goes,166400
2022-04-04 20:28,ROLE MODEL,forever&more,175608
2022-04-04 20:33,THE DRIVER ERA,A Kiss,271854
2022-04-04 20:37,BENEE,Supalonely (feat. Gus Dapperton),5574
2022-04-04 20:37,LANY,cowboy in LA,213800
2022-04-04 20:41,Ricky Montgomery,Line Without a Hook,249586
2022-04-04 20:44,Harry Styles,To Be So Lonely,192080
2022-04-04 20:47,Louis Tomlinson,Just Like You,205217
2022-04-04 20:51,COIN,Crash My Car,188306
2022-04-04 20:56,The 1975,Somebody Else,347520
2022-04-04 20:59,Miley Cyrus,Prisoner (feat. Dua Lipa),169333
2022-04-04 21:02,Wallows,Are You Bored Yet? (feat. Clairo),178000
2022-04-04 21:04,Declan McKenna,Make Me Your Queen,1790
2022-04-04 21:04,Ashe,Another Man's Jeans,99875
2022-04-04 21:07,Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),200976
2022-04-05 05:18,Phoebe Bridgers,Kyoto,184524
2022-04-05 05:21,Glass Animals,Heat Waves - Shakur Ahmad Remix,198094
2022-04-05 05:25,Charlie Houston,Things,199559
2022-04-05 05:28,Dayglow,Hot Rod,204014
2022-04-05 05:31,Kacey Musgraves,Golden Hour,198453
2022-04-05 05:35,Coast Modern,Puppy Llama,212444
2022-04-05 05:40,Gus Dapperton,Post Humorous,279691
2022-04-05 05:42,JAWNY,Best Thing,156706
2022-04-05 05:45,The Beaches,Fascination,181773
2022-04-05 05:48,Wallows,OK,193293
2022-04-05 05:51,Maddie Barker,sunny side up,182883
2022-04-05 05:55,Harry Styles,Golden,208906
2022-04-05 05:58,THE ANXIETY,Meet Me At Our Spot,162680
2022-04-05 06:01,Mickey Darling,Reverse Cowgirl,219452
2022-04-05 06:06,Clairo,Bags,260520
2022-04-05 06:09,The Head And The Heart,Honeybee,196055
2022-04-05 06:13,BETWEEN FRIENDS,affection,235225
2022-04-05 06:16,Mt. Joy,Come With Me,188720
2022-04-05 06:21,TOLEDO,Some Samurai,294285
2022-04-05 06:25,Rostam,4Runner,229520
2022-04-05 06:29,Matt Holubowski,Eyes Wider,244909
2022-04-05 06:32,Cosmo's Midnight,Down for You,193716
2022-04-05 06:36,Hazel English,Shaking,213297
2022-04-05 06:39,Grouplove,Inside Out,208000
2022-04-05 06:42,Daisy the Great,Record Player (with AJR),149538
2022-04-05 06:45,HAIM,Up From A Dream,197413
2022-04-05 06:48,Angus Maude,Lemonade,164516
2022-04-05 06:51,Wayley,Waiting for You,207793
2022-04-05 06:55,Mallrat,Groceries,217284
2022-04-05 06:59,MGMT,In The Afternoon,226253
2022-04-05 07:04,The Wombats,Greek Tragedy - Oliver Nelson TikTok Remix,306428
2022-04-05 07:07,Wet Leg,Too Late Now,209253
2022-04-05 07:10,Claud,Soft Spot,188097
2022-04-05 07:14,Taylor Swift,seven,208906
2022-04-05 07:18,A Great Big World,Where Does the Time Go,228960
2022-04-05 07:21,Black Lips,Crystal Night,218003
2022-04-05 07:25,Hazel English,Born Like,226456
2022-04-05 07:29,Hayley Mary,Like a Woman Should,243656
2022-04-05 07:33,Beachwood Coyotes,Cuffing Season,199966
2022-04-05 07:36,Ashe,Moral of the Story (feat. Niall Horan),198515
2022-04-05 07:40,Glass Animals,Heat Waves,238805
2022-04-05 07:43,Mina Okabe,I'm Done,189557
2022-04-05 07:46,Wolf Parade,Under Glass,201367
2022-04-05 07:51,Mt. Joy,Bug Eyes,303826
2022-04-05 07:55,Ambar Lucid,Universe,210240
2022-04-05 07:58,Little Hurt,Alaska,188678
2022-04-05 08:00,The Beaches,Let's Go,142760
2022-04-05 08:04,Alvvays,"Archie, Marry Me",196560
2022-04-05 08:07,Wallows,Pleaser,187895
2022-04-05 08:09,Beach Bunny,Cloud 9,147350
2022-04-05 08:16,Tame Impala,Breathe Deeper,372866
2022-04-05 08:20,Paul McCartney,Find My Way (feat. Beck),293849
2022-04-05 08:24,San Lucia,Space & Time,182880
2022-04-05 08:27,Wallows,I Don't Want to Talk,223533
2022-04-05 08:31,Garçons,Ladybug,230727
2022-04-05 08:35,Harry Styles,Adore You,207133
2022-04-05 08:38,Kate Bollinger,A word becomes a sound,218181
2022-04-05 08:41,HUNNY,Televised,194716
2022-04-05 08:46,Mac Miller,Right,287871
2022-04-05 08:49,Michigander,Let Down,176462
2022-04-05 08:53,Caamp,Peach Fuzz,224360
2022-04-05 08:56,Mt. Joy,My Vibe,157266
2022-04-05 09:01,UNKLE,With You in My Head (feat. The Black Angels),311786
2022-04-05 09:04,BØRNS,Electric Love,218106
2022-04-05 09:08,Joji,Run,195000
2022-04-05 09:09,Beach Bunny,Cloud 9 (feat. Tegan and Sara),73300
2022-04-05 09:13,Grouplove,Tongue Tied,218013
2022-04-05 09:15,Sufjan Stevens,Futile Devices (Doveman Remix),135443
2022-04-05 09:18,Colony House,You Know It,182266
2022-04-05 09:23,Blood Cultures,Flowers for All Occasions,294990
2022-04-05 09:26,Jon Bryant,Heart Rate & Dopamine,218293
2022-04-05 09:30,COIN,Crash My Car,188306
2022-04-05 09:34,Edward Sharpe & The Magnetic Zeros,Man On Fire,259080
2022-04-05 09:38,of Montreal,Wraith Pinned to the Mist and Other Games,255613
2022-04-05 09:41,Wallows,Are You Bored Yet? (feat. Clairo),178000
2022-04-05 09:45,Wallows,Just Like A Movie,247613
2022-04-05 09:49,Peach Pit,Black Licorice,219826
2022-04-05 09:54,The Backseat Lovers,Kilby Girl,282205
2022-04-05 21:48,Lonely God,Marlboro Nights,16011
2022-04-05 23:53,Lonely God,Marlboro Nights,10565
2022-04-05 23:59,Shakey Graves,Family and Genus,319840
2022-04-06 00:09,Shakey Graves,Big Time Nashville Star (feat. Esmé Patterson),264320
2022-04-06 00:12,Shakey Graves,Pansy Waltz,149655
2022-04-06 00:17,The Avett Brothers,Divorce Separation Blues,292130
2022-04-06 00:20,The Hollies,Long Cool Woman (In a Black Dress) - 1999 Remaster,130798
2022-04-06 15:31,The Hollies,Long Cool Woman (In a Black Dress) - 1999 Remaster,68410
2022-04-06 15:35,Redbone,Come and Get Your Love - Single Version,205933
2022-04-06 15:38,Rick Springfield,Jessie's Girl,194120
2022-04-06 15:41,The Animals,We Gotta Get Out Of This Place - UK Single Version,194600
2022-04-06 15:45,Huey Lewis & The News,Hip To Be Square,245466
2022-04-06 15:48,Daryl Hall & John Oates,You Make My Dreams (Come True),190626
2022-04-06 15:52,Dan Hartman,I Can Dream About You,249560
2022-04-06 16:31,TOTO,Africa,192931
2022-04-06 17:10,TOTO,Africa,103212
2022-04-06 17:14,Billy Idol,Dancing with Myself - 2001 Remaster,227400
2022-04-06 17:17,Los Bravos,Bring a Little Lovin',141426
2022-04-06 17:20,Eddie Money,Take Me Home Tonight,211160
2022-04-06 18:10,Redbone,Come and Get Your Love - Single Version,8335
2022-04-06 18:10,The Mamas & The Papas,Straight Shooter,178600
2022-04-06 18:11,Redbone,Come and Get Your Love - Single Version,10774
2022-04-06 18:14,Jack Johnson,Better Together,207680
2022-04-06 18:18,Jack Johnson,Upside Down,209546
2022-04-06 18:21,Jack Johnson,Banana Pancakes,191906
2022-04-06 18:24,Jack Johnson,"Sitting, Waiting, Wishing",183720
2022-04-06 18:27,Jack Johnson,I Got You,179346
2022-04-06 18:30,Mac Saturn,Mr. Cadillac,203535
2022-04-06 18:31,Sugar Ray,Into Yesterday,17580
2022-04-06 19:12,Sugar Ray,Into Yesterday,305176
2022-04-06 19:16,Jack Johnson,Sunsets For Somebody Else,210466
2022-04-06 19:20,Jack Johnson,Flake,281749
2022-04-06 19:24,Jack Johnson,Imagine,219080
2022-04-06 19:28,Jack Johnson,Taylor,239280
2022-04-06 19:32,Jack Johnson,Bubble Toes,238603
2022-04-06 19:34,Jack Johnson,Angel,122706
2022-04-06 19:36,Jack Johnson,Times Like These,141933
2022-04-06 19:38,Jack Johnson,Good People,98967
2022-04-06 19:41,The Hollies,Long Cool Woman (In a Black Dress) - 1999 Remaster,199200
2022-04-06 19:42,TOTO,Africa,48300
2022-04-06 19:45,Los Bravos,Bring a Little Lovin',141426
2022-04-06 19:49,Dan Hartman,I Can Dream About You,249560
2022-04-06 19:53,Huey Lewis & The News,Hip To Be Square,245466
2022-04-06 19:56,Rick Springfield,Jessie's Girl,194120
2022-04-06 20:00,Redbone,Come and Get Your Love - Single Version,205933
2022-04-06 20:03,Daryl Hall & John Oates,You Make My Dreams (Come True),190626
2022-04-06 20:07,Eddie Money,Take Me Home Tonight,211160
2022-04-06 20:10,The Animals,We Gotta Get Out Of This Place - UK Single Version,194600
2022-04-06 20:14,Billy Idol,Dancing with Myself - 2001 Remaster,227400
2022-04-06 20:17,The Mamas & The Papas,Straight Shooter,178600
2022-04-06 20:20,The Kinks,Picture Book - 2018 Stereo Remaster,159266
2022-04-06 20:23,The Mamas & The Papas,Dedicated To The One I Love,13356
2022-04-06 20:23,Billy Joel,The Longest Time,217906
2022-04-06 20:28,Tom Petty,I Won't Back Down,119637
2022-04-06 20:57,Tom Petty,I Won't Back Down,58954
2022-04-06 21:00,Looking Glass,Brandy (You're a Fine Girl),186826
2022-04-06 21:02,Ramones,Blitzkrieg Bop - 40th Anniversary Mono Mix,132520
2022-04-06 21:05,The Kinks,All Day and All of the Night,141506
2022-04-06 21:07,The Outfield,Your Love,65424
2022-04-06 22:57,The Outfield,Your Love,151247
2022-04-07 00:01,Electric Light Orchestra,Mr. Blue Sky - 2012 Version,112279
2022-04-07 03:22,Jack Johnson,All At Once,68940
2022-04-07 03:25,Mac Saturn,Mr. Cadillac,203535
2022-04-07 03:28,Pharrell Williams,Just a Cloud Away,176078
2022-04-07 03:29,Satoshi Takebe,Walking Home in the Rain,49187
2022-04-07 03:31,Ellise,Nightmares,144000
2022-04-07 03:32,Joe Hisaishi,Prologue ~ The Encounter,6243
2022-04-07 03:36,BROCKHAMPTON,1999 WILDFIRE,251250
2022-04-07 03:40,Requiem Inc.,SPF10,255059
2022-04-07 03:44,Sugar Ray,Into Yesterday,251466
2022-04-07 03:48,Mac Saturn,Mr. Cadillac,203535
2022-04-07 03:50,Will Paquin,Chandelier,127464
2022-04-07 03:55,Tame Impala,Eventually,318591
2022-04-07 04:33,Rejjie Snow,Egyptian Luvr,238273
2022-04-07 16:00,Harry Styles,As It Was,167303
2022-04-07 16:03,BANKS,The Devil,167517
2022-04-07 16:06,Harry Styles,Watermelon Sugar,174000
2022-04-07 16:10,Harry Styles,Falling,240133
2022-04-07 16:13,Harry Styles,Adore You,207133
2022-04-07 16:17,Harry Styles,Golden,208906
2022-04-07 16:19,Harry Styles,Kiwi,176386
2022-04-07 19:13,Kelsea Ballerini,I Quit Drinking,6880
2022-04-07 19:13,Harry Styles,Sign of the Times,170938
2022-04-07 19:13,Harry Styles,Lights Up,5070
2022-04-07 19:14,LANY,Malibu Nights,63550
2022-04-07 19:16,Huey Lewis & The News,Hip To Be Square,72846
2022-04-07 22:03,Huey Lewis & The News,Hip To Be Square,172604
2022-04-07 22:06,Daryl Hall & John Oates,You Make My Dreams (Come True),190626
2022-04-07 22:09,Eddie Money,Take Me Home Tonight,211160
2022-04-07 22:12,The Mamas & The Papas,Straight Shooter,178600
2022-04-07 22:16,The Hollies,Long Cool Woman (In a Black Dress) - 1999 Remaster,199200
2022-04-07 22:20,The Animals,We Gotta Get Out Of This Place - UK Single Version,194600
2022-04-07 22:32,Dan Hartman,I Can Dream About You,249560
2022-04-07 22:35,Redbone,Come and Get Your Love - Single Version,205933
2022-04-07 22:38,Los Bravos,Bring a Little Lovin',141426
2022-04-07 22:41,Rick Springfield,Jessie's Girl,194120
2022-04-08 02:41,The Proclaimers,I'm on My Way,17237
2022-04-08 02:41,Billy Idol,Dancing with Myself - 2001 Remaster,70376
2022-04-08 16:12,Jack Harlow,First Class,145302
2022-04-08 16:15,Queen Naija,Pack Lite,176955
2022-04-08 16:19,Haley Reinhart,"Honey, There's the Door",223893
2022-04-08 16:24,Destiny's Child,Is She The Reason,286773
2022-04-08 16:27,Tink,On to the Next One,198275
2022-04-08 16:30,Saweetie,Back to the Streets (feat. Jhené Aiko),189496
2022-04-08 16:34,Summer Walker,Ex For A Reason (with JT from City Girls),225502
2022-04-08 16:38,Jhené Aiko,None Of Your Concern (feat. Big Sean),232173
2022-04-08 18:15,Steve Lacy,C U Girl,129697
2022-04-08 18:17,Frank Ocean,In My Room,133680
2022-04-08 18:23,Sonder,Too Fast,308005
2022-04-08 18:25,Two Feet,Had Some Drinks,140973
2022-04-08 18:31,Peach Pit,Tommy's Party,361760
2022-04-08 18:34,RÜFÜS DU SOL,Like an Animal,166769
2022-04-08 18:38,Harry Styles,"Sunflower, Vol. 6",221826
2022-04-08 18:40,Bruce Springsteen,I'm On Fire,155880
2022-04-08 18:45,Dexys Midnight Runners,Come On Eileen - Single Edit,600
2022-04-08 18:45,Dexys Midnight Runners,Come On Eileen - Single Edit,5239
2022-04-08 18:45,Arctic Monkeys,Knee Socks,36650
2022-04-08 18:45,Arctic Monkeys,Knee Socks,257563
2022-04-08 18:47,Dominic Fike,Babydoll,97960
2022-04-08 18:52,The Growlers,Rare Hearts,284586
2022-04-08 18:56,Djo,Roddy,252987
2022-04-08 19:02,Steve Lacy,Dark Red,173104
2022-04-08 19:06,Cults,Always Forever,223746
2022-04-08 19:08,summervibes,Just a Waste,127406
2022-04-08 20:15,Dominic Fike,Good Game,147715
2022-04-08 20:18,Electric Guest,Troubleman,177486
2022-04-08 22:02,Electric Guest,Troubleman,5248
2022-04-08 22:05,KiNG MALA,cult leader,163462
2022-04-08 22:08,KiNG MALA,she calls me daddy,183569
2022-04-08 22:10,Ellise,Lilith,138191
2022-04-08 22:14,Cults,Always Forever,223746
2022-04-08 22:16,Ryan Leahan,My Little,122978
2022-04-08 22:19,Noah Cyrus,Live or Die,194253
2022-04-08 22:23,BROCKHAMPTON,SUMMER,204939
